player_id,player_slug,tm_season_id,season_label,summary_row_text,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,minutes_est,appearances_est,performance_year,minutes_per_appearance
55489,renato-caja,2011,11/12,Total 11/12: | Total 11/12: | nan | 44 | 10 | 4 | 8 | 1 | 1 | 3.337',Total 11/12:,,44,10,4,8,1,1,3.337',,3337.0,44.0,2012.0,75.8409090909091
55489,renato-caja,2012,12/13,Total 12/13: | Total 12/13: | nan | 49 | 7 | 5 | 8 | 1 | 1 | 3.439',Total 12/13:,,49,7,5,8,1,1,3.439',,3439.0,49.0,2013.0,70.18367346938776
55489,renato-caja,2013,13/14,Total 13/14: | Total 13/14: | nan | 27 | 5 | 6 | 3 | - | - | 1.733',Total 13/14:,,27,5,6,3,-,-,1.733',,1733.0,27.0,2014.0,64.18518518518519
55489,renato-caja,2014,14/15,Total 14/15: | Total 14/15: | nan | 25 | 9 | 3 | 7 | - | - | 2.019',Total 14/15:,,25,9,3,7,-,-,2.019',,2019.0,25.0,2015.0,80.76
55489,renato-caja,2015,15/16,Total 15/16: | Total 15/16: | nan | 45 | 5 | 4 | 11 | - | - | 3.322',Total 15/16:,,45,5,4,11,-,-,3.322',,3322.0,45.0,2016.0,73.82222222222222
55489,renato-caja,2016,16/17,Total 16/17: | Total 16/17: | nan | 34 | 1 | 2 | 2 | 1 | 1 | 1.799',Total 16/17:,,34,1,2,2,1,1,1.799',,1799.0,34.0,2017.0,52.911764705882355
55489,renato-caja,2017,17/18,Total 17/18: | Total 17/18: | nan | 27 | 2 | 1 | 5 | - | - | 1.878',Total 17/18:,,27,2,1,5,-,-,1.878',,1878.0,27.0,2018.0,69.55555555555556
55489,renato-caja,2018,18/19,Total 18/19: | Total 18/19: | nan | 22 | 7 | 3 | 5 | - | - | 1.548',Total 18/19:,,22,7,3,5,-,-,1.548',,1548.0,22.0,2019.0,70.36363636363636
55489,renato-caja,2019,19/20,Total 19/20: | Total 19/20: | nan | 44 | 7 | 5 | 6 | - | - | 3.044',Total 19/20:,,44,7,5,6,-,-,3.044',,3044.0,44.0,2020.0,69.18181818181819
55489,renato-caja,2020,20/21,Total 20/21: | Total 20/21: | nan | 40 | 6 | 6 | 2 | - | - | 2.215',Total 20/21:,,40,6,6,2,-,-,2.215',,2215.0,40.0,2021.0,55.375
55489,renato-caja,2021,21/22,Total 21/22: | Total 21/22: | nan | 6 | - | - | - | - | - | 200',Total 21/22:,,6,-,-,-,-,-,200',,200.0,6.0,2022.0,33.333333333333336
55497,bruno,2005,05/06,Total 05/06: | Total 05/06: | nan | 7 | 2 | - | 1 | - | - | 397',Total 05/06:,,7,2,-,1,-,-,397',,397.0,7.0,2006.0,56.714285714285715
55497,bruno,2006,06/07,Total 06/07: | Total 06/07: | nan | 27 | 2 | 2 | 2 | - | - | 1.711',Total 06/07:,,27,2,2,2,-,-,1.711',,1711.0,27.0,2007.0,63.370370370370374
55497,bruno,2007,07/08,Total 07/08: | Total 07/08: | nan | 19 | - | - | 4 | - | - | 1.072',Total 07/08:,,19,-,-,4,-,-,1.072',,1072.0,19.0,2008.0,56.421052631578945
55497,bruno,2008,08/09,Total 08/09: | Total 08/09: | nan | 41 | 2 | - | 5 | - | - | 3.271',Total 08/09:,,41,2,-,5,-,-,3.271',,3271.0,41.0,2009.0,79.78048780487805
55497,bruno,2009,09/10,Total 09/10: | Total 09/10: | nan | 27 | - | - | 3 | - | - | 1.502',Total 09/10:,,27,-,-,3,-,-,1.502',,1502.0,27.0,2010.0,55.629629629629626
55497,bruno,2010,10/11,Total 10/11: | Total 10/11: | nan | 52 | - | 1 | 10 | 1 | - | 4.398',Total 10/11:,,52,-,1,10,1,-,4.398',,4398.0,52.0,2011.0,84.57692307692308
55497,bruno,2011,11/12,Total 11/12: | Total 11/12: | nan | 52 | 1 | 1 | 7 | - | - | 4.387',Total 11/12:,,52,1,1,7,-,-,4.387',,4387.0,52.0,2012.0,84.36538461538461
55497,bruno,2012,12/13,Total 12/13: | Total 12/13: | nan | 41 | 2 | - | 7 | - | - | 3.381',Total 12/13:,,41,2,-,7,-,-,3.381',,3381.0,41.0,2013.0,82.46341463414635
55497,bruno,2013,13/14,Total 13/14: | Total 13/14: | nan | 51 | 1 | 3 | 3 | - | 1 | 4.259',Total 13/14:,,51,1,3,3,-,1,4.259',,4259.0,51.0,2014.0,83.50980392156863
55497,bruno,2014,14/15,Total 14/15: | Total 14/15: | nan | 50 | - | 4 | 9 | - | - | 3.899',Total 14/15:,,50,-,4,9,-,-,3.899',,3899.0,50.0,2015.0,77.98
55497,bruno,2015,15/16,Total 15/16: | Total 15/16: | nan | 44 | - | 6 | 10 | - | - | 3.646',Total 15/16:,,44,-,6,10,-,-,3.646',,3646.0,44.0,2016.0,82.86363636363636
55497,bruno,2016,16/17,Total 16/17: | Total 16/17: | nan | 21 | - | 3 | 4 | - | - | 1.416',Total 16/17:,,21,-,3,4,-,-,1.416',,1416.0,21.0,2017.0,67.42857142857143
55497,bruno,2017,17/18,Total 17/18: | Total 17/18: | nan | 21 | - | 1 | 3 | - | - | 1.598',Total 17/18:,,21,-,1,3,-,-,1.598',,1598.0,21.0,2018.0,76.0952380952381
55497,bruno,2018,18/19,Total 18/19: | Total 18/19: | nan | 27 | - | - | 5 | - | 1 | 1.958',Total 18/19:,,27,-,-,5,-,1,1.958',,1958.0,27.0,2019.0,72.51851851851852
56062,adalberto,2006,06/07,Total 06/07: | Total 06/07: | nan | 2 | - | - | - | - | - | 95',Total 06/07:,,2,-,-,-,-,-,95',,95.0,2.0,2007.0,47.5
56062,adalberto,2008,08/09,Total 08/09: | Total 08/09: | nan | 17 | 1 | - | 2 | - | - | 1.277',Total 08/09:,,17,1,-,2,-,-,1.277',,1277.0,17.0,2009.0,75.11764705882354
56062,adalberto,2009,09/10,Total 09/10: | Total 09/10: | nan | 23 | 3 | - | 2 | - | - | 1.920',Total 09/10:,,23,3,-,2,-,-,1.920',,1920.0,23.0,2010.0,83.47826086956522
56062,adalberto,2010,10/11,Total 10/11: | Total 10/11: | nan | 9 | - | - | 2 | - | - | 810',Total 10/11:,,9,-,-,2,-,-,810',,810.0,9.0,2011.0,90.0
56062,adalberto,2011,11/12,Total 11/12: | Total 11/12: | nan | 15 | - | - | 2 | - | - | 1.350',Total 11/12:,,15,-,-,2,-,-,1.350',,1350.0,15.0,2012.0,90.0
56062,adalberto,2012,12/13,Total 12/13: | Total 12/13: | nan | 7 | - | - | 2 | - | - | 576',Total 12/13:,,7,-,-,2,-,-,576',,576.0,7.0,2013.0,82.28571428571429
56062,adalberto,2013,13/14,Total 13/14: | Total 13/14: | nan | 27 | - | - | - | - | - | 2.118',Total 13/14:,,27,-,-,-,-,-,2.118',,2118.0,27.0,2014.0,78.44444444444444
56062,adalberto,2014,14/15,Total 14/15: | Total 14/15: | nan | 45 | 2 | - | 9 | - | - | 4.049',Total 14/15:,,45,2,-,9,-,-,4.049',,4049.0,45.0,2015.0,89.97777777777777
56062,adalberto,2015,15/16,Total 15/16: | Total 15/16: | nan | 24 | 3 | - | 5 | - | - | 2.067',Total 15/16:,,24,3,-,5,-,-,2.067',,2067.0,24.0,2016.0,86.125
56062,adalberto,2016,16/17,Total 16/17: | Total 16/17: | nan | 13 | - | - | 3 | - | - | 1.016',Total 16/17:,,13,-,-,3,-,-,1.016',,1016.0,13.0,2017.0,78.15384615384616
56062,adalberto,2017,17/18,Total 17/18: | Total 17/18: | nan | 19 | 2 | - | 6 | - | - | 1.464',Total 17/18:,,19,2,-,6,-,-,1.464',,1464.0,19.0,2018.0,77.05263157894737
56062,adalberto,2018,18/19,Total 18/19: | Total 18/19: | nan | 14 | - | - | 6 | - | - | 1.211',Total 18/19:,,14,-,-,6,-,-,1.211',,1211.0,14.0,2019.0,86.5
56062,adalberto,2019,19/20,Total 19/20: | Total 19/20: | nan | 34 | 3 | - | 6 | 1 | - | 2.881',Total 19/20:,,34,3,-,6,1,-,2.881',,2881.0,34.0,2020.0,84.73529411764706
56062,adalberto,2020,20/21,Total 20/21: | Total 20/21: | nan | 14 | - | - | 2 | - | - | 1.233',Total 20/21:,,14,-,-,2,-,-,1.233',,1233.0,14.0,2021.0,88.07142857142857
56062,adalberto,2021,21/22,Total 21/22: | Total 21/22: | nan | 26 | - | 2 | 6 | - | - | 2.239',Total 21/22:,,26,-,2,6,-,-,2.239',,2239.0,26.0,2022.0,86.11538461538461
56062,adalberto,2022,22/23,Total 22/23: | Total 22/23: | nan | 26 | 3 | - | 3 | - | - | 2.193',Total 22/23:,,26,3,-,3,-,-,2.193',,2193.0,26.0,2023.0,84.34615384615384
56062,adalberto,2023,23/24,Total 23/24: | Total 23/24: | nan | 1 | - | - | - | - | - | 52',Total 23/24:,,1,-,-,-,-,-,52',,52.0,1.0,2024.0,52.0
56062,adalberto,2024,24/25,Total 24/25: | Total 24/25: | nan | 16 | 1 | 1 | 4 | - | - | 1.368',Total 24/25:,,16,1,1,4,-,-,1.368',,1368.0,16.0,2025.0,85.5
56062,adalberto,2025,25/26,Total 25/26: | Total 25/26: | nan | 4 | - | - | 1 | - | - | 360',Total 25/26:,,4,-,-,1,-,-,360',,360.0,4.0,2026.0,90.0
56401,michel-schmoller,2006,06/07,Total 06/07: | Total 06/07: | nan | 1 | - | - | - | - | - | 45',Total 06/07:,,1,-,-,-,-,-,45',,45.0,1.0,2007.0,45.0
56401,michel-schmoller,2007,07/08,Total 07/08: | Total 07/08: | nan | 1 | - | - | - | - | - | 90',Total 07/08:,,1,-,-,-,-,-,90',,90.0,1.0,2008.0,90.0
56401,michel-schmoller,2008,08/09,Total 08/09: | Total 08/09: | nan | 7 | - | - | 3 | - | - | 385',Total 08/09:,,7,-,-,3,-,-,385',,385.0,7.0,2009.0,55.0
56401,michel-schmoller,2009,09/10,Total 09/10: | Total 09/10: | nan | 23 | - | - | 6 | - | - | 1.761',Total 09/10:,,23,-,-,6,-,-,1.761',,1761.0,23.0,2010.0,76.56521739130434
56401,michel-schmoller,2010,10/11,Total 10/11: | Total 10/11: | nan | 5 | - | - | - | - | - | 168',Total 10/11:,,5,-,-,-,-,-,168',,168.0,5.0,2011.0,33.6
56401,michel-schmoller,2011,11/12,Total 11/12: | Total 11/12: | nan | 15 | - | - | 3 | - | 1 | 873',Total 11/12:,,15,-,-,3,-,1,873',,873.0,15.0,2012.0,58.2
56401,michel-schmoller,2012,12/13,Total 12/13: | Total 12/13: | nan | 10 | - | - | 2 | - | 1 | 379',Total 12/13:,,10,-,-,2,-,1,379',,379.0,10.0,2013.0,37.9
56401,michel-schmoller,2013,13/14,Total 13/14: | Total 13/14: | nan | 23 | 2 | - | 6 | - | - | 1.862',Total 13/14:,,23,2,-,6,-,-,1.862',,1862.0,23.0,2014.0,80.95652173913044
56401,michel-schmoller,2014,14/15,Total 14/15: | Total 14/15: | nan | 32 | - | - | 6 | 1 | - | 2.518',Total 14/15:,,32,-,-,6,1,-,2.518',,2518.0,32.0,2015.0,78.6875
56401,michel-schmoller,2015,15/16,Total 15/16: | Total 15/16: | nan | 34 | 1 | - | 9 | - | - | 2.901',Total 15/16:,,34,1,-,9,-,-,2.901',,2901.0,34.0,2016.0,85.32352941176471
56401,michel-schmoller,2016,16/17,Total 16/17: | Total 16/17: | nan | 20 | 1 | - | 8 | - | - | 1.576',Total 16/17:,,20,1,-,8,-,-,1.576',,1576.0,20.0,2017.0,78.8
56401,michel-schmoller,2017,17/18,Total 17/18: | Total 17/18: | nan | 37 | 2 | - | 14 | - | - | 2.864',Total 17/18:,,37,2,-,14,-,-,2.864',,2864.0,37.0,2018.0,77.4054054054054
56401,michel-schmoller,2018,18/19,Total 18/19: | Total 18/19: | nan | 16 | - | - | 7 | - | - | 1.440',Total 18/19:,,16,-,-,7,-,-,1.440',,1440.0,16.0,2019.0,90.0
56401,michel-schmoller,2019,19/20,Total 19/20: | Total 19/20: | nan | 2 | - | - | 1 | - | - | 180',Total 19/20:,,2,-,-,1,-,-,180',,180.0,2.0,2020.0,90.0
56435,roger-bernardo,2004,04/05,Total 04/05: | Total 04/05: | nan | 16 | - | - | 5 | - | - | 1.087',Total 04/05:,,16,-,-,5,-,-,1.087',,1087.0,16.0,2005.0,67.9375
56435,roger-bernardo,2005,05/06,Total 05/06: | Total 05/06: | nan | 8 | - | - | 2 | - | - | 359',Total 05/06:,,8,-,-,2,-,-,359',,359.0,8.0,2006.0,44.875
56435,roger-bernardo,2006,06/07,Total 06/07: | Total 06/07: | nan | 9 | - | - | 3 | - | - | 495',Total 06/07:,,9,-,-,3,-,-,495',,495.0,9.0,2007.0,55.0
56435,roger-bernardo,2007,07/08,Total 07/08: | Total 07/08: | nan | 16 | 1 | - | 4 | 1 | - | 1.293',Total 07/08:,,16,1,-,4,1,-,1.293',,1293.0,16.0,2008.0,80.8125
56435,roger-bernardo,2008,08/09,Total 08/09: | Total 08/09: | nan | 11 | 2 | - | 2 | - | 1 | 900',Total 08/09:,,11,2,-,2,-,1,900',,900.0,11.0,2009.0,81.81818181818181
56435,roger-bernardo,2009,09/10,Total 09/10: | Total 09/10: | nan | 8 | - | - | 1 | - | - | 343',Total 09/10:,,8,-,-,1,-,-,343',,343.0,8.0,2010.0,42.875
56435,roger-bernardo,2010,10/11,Total 10/11: | Total 10/11: | nan | 32 | 1 | 1 | 6 | - | - | 2.251',Total 10/11:,,32,1,1,6,-,-,2.251',,2251.0,32.0,2011.0,70.34375
56435,roger-bernardo,2011,11/12,Total 11/12: | Total 11/12: | nan | 27 | - | 1 | 5 | - | 2 | 2.080',Total 11/12:,,27,-,1,5,-,2,2.080',,2080.0,27.0,2012.0,77.03703703703704
56435,roger-bernardo,2012,12/13,Total 12/13: | Total 12/13: | nan | 25 | - | - | 4 | - | 1 | 1.306',Total 12/13:,,25,-,-,4,-,1,1.306',,1306.0,25.0,2013.0,52.24
56435,roger-bernardo,2013,13/14,Total 13/14: | Total 13/14: | nan | 34 | - | 1 | 6 | - | - | 2.780',Total 13/14:,,34,-,1,6,-,-,2.780',,2780.0,34.0,2014.0,81.76470588235294
56435,roger-bernardo,2014,14/15,Total 14/15: | Total 14/15: | nan | 34 | - | - | 7 | - | - | 3.081',Total 14/15:,,34,-,-,7,-,-,3.081',,3081.0,34.0,2015.0,90.61764705882354
56435,roger-bernardo,2015,15/16,Total 15/16: | Total 15/16: | nan | 30 | 1 | 1 | 3 | - | - | 2.558',Total 15/16:,,30,1,1,3,-,-,2.558',,2558.0,30.0,2016.0,85.26666666666667
56435,roger-bernardo,2016,16/17,Total 16/17: | Total 16/17: | nan | 43 | 1 | - | 9 | - | - | 3.170',Total 16/17:,,43,1,-,9,-,-,3.170',,3170.0,43.0,2017.0,73.72093023255815
56435,roger-bernardo,2017,17/18,Total 17/18: | Total 17/18: | nan | - | - | - | - | - | - | -,Total 17/18:,,-,-,-,-,-,-,-,,,,2018.0,
56435,roger-bernardo,2018,18/19,Total 18/19: | Total 18/19: | nan | 8 | - | - | 3 | - | - | 511',Total 18/19:,,8,-,-,3,-,-,511',,511.0,8.0,2019.0,63.875
56435,roger-bernardo,2019,19/20,Total 19/20: | Total 19/20: | nan | 12 | - | - | 3 | - | - | 871',Total 19/20:,,12,-,-,3,-,-,871',,871.0,12.0,2020.0,72.58333333333333
56435,roger-bernardo,2020,20/21,Total 20/21: | Total 20/21: | nan | 2 | - | - | - | - | - | 166',Total 20/21:,,2,-,-,-,-,-,166',,166.0,2.0,2021.0,83.0
56435,roger-bernardo,2023,23/24,Total 23/24: | Total 23/24: | nan | 6 | - | - | 2 | - | - | 443',Total 23/24:,,6,-,-,2,-,-,443',,443.0,6.0,2024.0,73.83333333333333
56653,deyvid-sacconi,2005,05/06,Total 05/06: | Total 05/06: | nan | 2 | - | - | - | - | - | 40',Total 05/06:,,2,-,-,-,-,-,40',,40.0,2.0,2006.0,20.0
56653,deyvid-sacconi,2006,06/07,Total 06/07: | Total 06/07: | nan | 14 | - | 1 | 4 | - | - | 729',Total 06/07:,,14,-,1,4,-,-,729',,729.0,14.0,2007.0,52.07142857142857
56653,deyvid-sacconi,2007,07/08,Total 07/08: | Total 07/08: | nan | 2 | - | - | 1 | - | - | 55',Total 07/08:,,2,-,-,1,-,-,55',,55.0,2.0,2008.0,27.5
56653,deyvid-sacconi,2008,08/09,Total 08/09: | Total 08/09: | nan | 21 | 3 | 2 | 4 | - | - | 687',Total 08/09:,,21,3,2,4,-,-,687',,687.0,21.0,2009.0,32.714285714285715
56653,deyvid-sacconi,2009,09/10,Total 09/10: | Total 09/10: | nan | 30 | 5 | 1 | 4 | - | - | 1.780',Total 09/10:,,30,5,1,4,-,-,1.780',,1780.0,30.0,2010.0,59.333333333333336
56653,deyvid-sacconi,2010,10/11,Total 10/11: | Total 10/11: | nan | 25 | 5 | - | 4 | - | - | 1.167',Total 10/11:,,25,5,-,4,-,-,1.167',,1167.0,25.0,2011.0,46.68
56653,deyvid-sacconi,2011,11/12,Total 11/12: | Total 11/12: | nan | 1 | - | - | - | - | - | 3',Total 11/12:,,1,-,-,-,-,-,3',,3.0,1.0,2012.0,3.0
56653,deyvid-sacconi,2012,12/13,Total 12/13: | Total 12/13: | nan | 5 | - | 1 | 2 | - | 1 | 188',Total 12/13:,,5,-,1,2,-,1,188',,188.0,5.0,2013.0,37.6
56653,deyvid-sacconi,2013,13/14,Total 13/14: | Total 13/14: | nan | 15 | 2 | - | 2 | - | - | 709',Total 13/14:,,15,2,-,2,-,-,709',,709.0,15.0,2014.0,47.266666666666666
56653,deyvid-sacconi,2014,14/15,Total 14/15: | Total 14/15: | nan | 7 | - | - | 1 | - | - | 392',Total 14/15:,,7,-,-,1,-,-,392',,392.0,7.0,2015.0,56.0
56653,deyvid-sacconi,2015,15/16,Total 15/16: | Total 15/16: | nan | 14 | - | 1 | 1 | - | - | 556',Total 15/16:,,14,-,1,1,-,-,556',,556.0,14.0,2016.0,39.714285714285715
56653,deyvid-sacconi,2016,16/17,Total 16/17: | Total 16/17: | nan | 5 | - | - | - | - | - | 277',Total 16/17:,,5,-,-,-,-,-,277',,277.0,5.0,2017.0,55.4
56653,deyvid-sacconi,2017,17/18,Total 17/18: | Total 17/18: | nan | 4 | - | - | 2 | - | - | 109',Total 17/18:,,4,-,-,2,-,-,109',,109.0,4.0,2018.0,27.25
56653,deyvid-sacconi,2018,18/19,Total 18/19: | Total 18/19: | nan | 2 | - | - | - | - | - | 135',Total 18/19:,,2,-,-,-,-,-,135',,135.0,2.0,2019.0,67.5
56661,vilson,2006,06/07,Total 06/07: | Total 06/07: | nan | 23 | 1 | - | 6 | - | - | 1.801',Total 06/07:,,23,1,-,6,-,-,1.801',,1801.0,23.0,2007.0,78.30434782608695
56661,vilson,2007,07/08,Total 07/08: | Total 07/08: | nan | 20 | - | - | 8 | - | 1 | 1.453',Total 07/08:,,20,-,-,8,-,1,1.453',,1453.0,20.0,2008.0,72.65
56661,vilson,2008,08/09,Total 08/09: | Total 08/09: | nan | 36 | 2 | - | 5 | - | - | 3.178',Total 08/09:,,36,2,-,5,-,-,3.178',,3178.0,36.0,2009.0,88.27777777777777
56661,vilson,2009,09/10,Total 09/10: | Total 09/10: | nan | 33 | 2 | - | 3 | 1 | - | 2.303',Total 09/10:,,33,2,-,3,1,-,2.303',,2303.0,33.0,2010.0,69.78787878787878
56661,vilson,2010,10/11,Total 10/11: | Total 10/11: | nan | 22 | 1 | - | 5 | - | - | 1.686',Total 10/11:,,22,1,-,5,-,-,1.686',,1686.0,22.0,2011.0,76.63636363636364
56661,vilson,2011,11/12,Total 11/12: | Total 11/12: | nan | 27 | 1 | - | 7 | - | - | 1.368',Total 11/12:,,27,1,-,7,-,-,1.368',,1368.0,27.0,2012.0,50.666666666666664
56661,vilson,2012,12/13,Total 12/13: | Total 12/13: | nan | 32 | 6 | - | 4 | 1 | - | 2.771',Total 12/13:,,32,6,-,4,1,-,2.771',,2771.0,32.0,2013.0,86.59375
56661,vilson,2014,14/15,Total 14/15: | Total 14/15: | nan | 33 | 1 | 1 | 12 | - | 2 | 2.938',Total 14/15:,,33,1,1,12,-,2,2.938',,2938.0,33.0,2015.0,89.03030303030303
56661,vilson,2015,15/16,Total 15/16: | Total 15/16: | nan | 19 | 1 | - | 6 | - | - | 1.710',Total 15/16:,,19,1,-,6,-,-,1.710',,1710.0,19.0,2016.0,90.0
56661,vilson,2016,16/17,Total 16/17: | Total 16/17: | nan | - | - | - | - | - | - | -,Total 16/17:,,-,-,-,-,-,-,-,,,,2017.0,
56661,vilson,2017,17/18,Total 17/18: | Total 17/18: | nan | - | - | - | - | - | - | -,Total 17/18:,,-,-,-,-,-,-,-,,,,2018.0,
56676,nilton,2004,04/05,Total 04/05: | Total 04/05: | nan | 1 | - | - | - | - | - | 45',Total 04/05:,,1,-,-,-,-,-,45',,45.0,1.0,2005.0,45.0
56676,nilton,2006,06/07,Total 06/07: | Total 06/07: | nan | 5 | 2 | 1 | 1 | - | - | 355',Total 06/07:,,5,2,1,1,-,-,355',,355.0,5.0,2007.0,71.0
56676,nilton,2007,07/08,Total 07/08: | Total 07/08: | nan | 8 | - | - | 1 | - | - | 490',Total 07/08:,,8,-,-,1,-,-,490',,490.0,8.0,2008.0,61.25
56676,nilton,2008,08/09,Total 08/09: | Total 08/09: | nan | 50 | 6 | 3 | 15 | - | 1 | 3.934',Total 08/09:,,50,6,3,15,-,1,3.934',,3934.0,50.0,2009.0,78.68
56676,nilton,2009,09/10,Total 09/10: | Total 09/10: | nan | 39 | 6 | 1 | 12 | - | 3 | 3.246',Total 09/10:,,39,6,1,12,-,3,3.246',,3246.0,39.0,2010.0,83.23076923076923
56676,nilton,2010,10/11,Total 10/11: | Total 10/11: | nan | 11 | - | 1 | 4 | - | - | 912',Total 10/11:,,11,-,1,4,-,-,912',,912.0,11.0,2011.0,82.9090909090909
56676,nilton,2011,11/12,Total 11/12: | Total 11/12: | nan | 54 | 5 | 3 | 15 | - | 1 | 4.525',Total 11/12:,,54,5,3,15,-,1,4.525',,4525.0,54.0,2012.0,83.79629629629629
56676,nilton,2012,12/13,Total 12/13: | Total 12/13: | nan | 50 | 8 | - | 9 | - | - | 4.321',Total 12/13:,,50,8,-,9,-,-,4.321',,4321.0,50.0,2013.0,86.42
56676,nilton,2013,13/14,Total 13/14: | Total 13/14: | nan | 41 | 3 | 2 | 5 | - | 1 | 2.601',Total 13/14:,,41,3,2,5,-,1,2.601',,2601.0,41.0,2014.0,63.4390243902439
56676,nilton,2014,14/15,Total 14/15: | Total 14/15: | nan | 41 | 2 | 2 | 9 | - | 1 | 3.292',Total 14/15:,,41,2,2,9,-,1,3.292',,3292.0,41.0,2015.0,80.29268292682927
56676,nilton,2015,15/16,Total 15/16: | Total 15/16: | nan | 19 | 3 | 3 | 4 | 1 | - | 1.536',Total 15/16:,,19,3,3,4,1,-,1.536',,1536.0,19.0,2016.0,80.84210526315789
56676,nilton,2016,16/17,Total 16/17: | Total 16/17: | nan | 30 | 2 | - | 6 | - | - | 2.067',Total 16/17:,,30,2,-,6,-,-,2.067',,2067.0,30.0,2017.0,68.9
56676,nilton,2017,17/18,Total 17/18: | Total 17/18: | nan | 21 | 1 | 2 | 5 | 1 | - | 1.371',Total 17/18:,,21,1,2,5,1,-,1.371',,1371.0,21.0,2018.0,65.28571428571429
56676,nilton,2018,18/19,Total 18/19: | Total 18/19: | nan | 20 | 2 | - | 4 | - | - | 1.309',Total 18/19:,,20,2,-,4,-,-,1.309',,1309.0,20.0,2019.0,65.45
56676,nilton,2019,19/20,Total 19/20: | Total 19/20: | nan | 3 | - | - | - | - | - | 165',Total 19/20:,,3,-,-,-,-,-,165',,165.0,3.0,2020.0,55.0
56676,nilton,2020,20/21,Total 20/21: | Total 20/21: | nan | 3 | 1 | - | - | - | - | 90',Total 20/21:,,3,1,-,-,-,-,90',,90.0,3.0,2021.0,30.0
57159,emerson,1997,97/98,Total 97/98: | Total 97/98: | nan | 3 | - | - | - | - | - | 270',Total 97/98:,,3,-,-,-,-,-,270',,270.0,3.0,1998.0,90.0
57159,emerson,1998,98/99,Total 98/99: | Total 98/99: | nan | 11 | 2 | - | 1 | - | - | 478',Total 98/99:,,11,2,-,1,-,-,478',,478.0,11.0,1999.0,43.45454545454545
57159,emerson,1999,99/00,Total 99/00: | Total 99/00: | nan | 35 | 31 | - | 8 | 2 | - | 3.161',Total 99/00:,,35,31,-,8,2,-,3.161',,3161.0,35.0,2000.0,90.31428571428572
57159,emerson,2000,00/01,Total 00/01: | Total 00/01: | nan | 33 | 27 | - | 8 | 2 | 1 | 2.923',Total 00/01:,,33,27,-,8,2,1,2.923',,2923.0,33.0,2001.0,88.57575757575758
57159,emerson,2001,01/02,Total 01/02: | Total 01/02: | nan | 30 | 21 | - | 11 | 1 | 2 | 2.616',Total 01/02:,,30,21,-,11,1,2,2.616',,2616.0,30.0,2002.0,87.2
57159,emerson,2002,02/03,Total 02/03: | Total 02/03: | nan | 34 | 26 | - | 11 | - | - | 2.945',Total 02/03:,,34,26,-,11,-,-,2.945',,2945.0,34.0,2003.0,86.61764705882354
57159,emerson,2003,03/04,Total 03/04: | Total 03/04: | nan | 34 | 31 | 3 | 5 | 1 | 1 | 2.991',Total 03/04:,,34,31,3,5,1,1,2.991',,2991.0,34.0,2004.0,87.97058823529412
57159,emerson,2004,04/05,Total 04/05: | Total 04/05: | nan | 17 | 9 | 2 | 3 | - | - | 1.530',Total 04/05:,,17,9,2,3,-,-,1.530',,1530.0,17.0,2005.0,90.0
57159,emerson,2006,06/07,Total 06/07: | Total 06/07: | nan | 2 | 2 | - | 1 | - | - | 179',Total 06/07:,,2,2,-,1,-,-,179',,179.0,2.0,2007.0,89.5
57159,emerson,2007,07/08,Total 07/08: | Total 07/08: | nan | 10 | 2 | - | 4 | - | 1 | 430',Total 07/08:,,10,2,-,4,-,1,430',,430.0,10.0,2008.0,43.0
57159,emerson,2008,08/09,Total 08/09: | Total 08/09: | nan | 26 | 11 | - | 5 | - | - | 1.922',Total 08/09:,,26,11,-,5,-,-,1.922',,1922.0,26.0,2009.0,73.92307692307692
57159,emerson,2009,09/10,Total 09/10: | Total 09/10: | nan | 14 | 9 | 1 | 6 | - | 1 | 1.091',Total 09/10:,,14,9,1,6,-,1,1.091',,1091.0,14.0,2010.0,77.92857142857143
57159,emerson,2010,10/11,Total 10/11: | Total 10/11: | nan | 37 | 7 | 5 | 8 | 1 | - | 2.308',Total 10/11:,,37,7,5,8,1,-,2.308',,2308.0,37.0,2011.0,62.37837837837838
57159,emerson,2011,11/12,Total 11/12: | Total 11/12: | nan | 37 | 12 | 4 | 7 | 2 | - | 2.783',Total 11/12:,,37,12,4,7,2,-,2.783',,2783.0,37.0,2012.0,75.21621621621621
57159,emerson,2012,12/13,Total 12/13: | Total 12/13: | nan | 61 | 5 | 7 | 21 | - | 2 | 4.537',Total 12/13:,,61,5,7,21,-,2,4.537',,4537.0,61.0,2013.0,74.37704918032787
57159,emerson,2013,13/14,Total 13/14: | Total 13/14: | nan | 27 | 6 | 1 | 11 | 1 | - | 1.995',Total 13/14:,,27,6,1,11,1,-,1.995',,1995.0,27.0,2014.0,73.88888888888889
57159,emerson,2014,14/15,Total 14/15: | Total 14/15: | nan | 42 | 8 | 3 | 14 | - | 1 | 3.297',Total 14/15:,,42,8,3,14,-,1,3.297',,3297.0,42.0,2015.0,78.5
57159,emerson,2015,15/16,Total 15/16: | Total 15/16: | nan | 28 | 5 | - | 3 | - | - | 1.509',Total 15/16:,,28,5,-,3,-,-,1.509',,1509.0,28.0,2016.0,53.892857142857146
